Ensembl transcript,StringDB
ENST00000517903,ENSP00000430245
ENST00000395925,ENSP00000379258
ENST00000393752,ENSP00000377353
ENST00000478968,ENSP00000419612
ENST00000545841,ENSP00000441999
ENST00000225171,ENSP00000225171
ENST00000309657,ENSP00000309163
ENST00000296955,ENSP00000296955
ENST00000216218,ENSP00000216218
ENST00000356542,ENSP00000348941
ENST00000589467,ENSP00000476768
ENST00000647188,ENSP00000494572
ENST00000265643,ENSP00000265643
ENST00000421990,ENSP00000409924
ENST00000491606,ENSP00000418853
ENST00000361729,ENSP00000355249
ENST00000376143,ENSP00000365313
ENST00000538446,ENSP00000442502
ENST00000541182,ENSP00000440005
ENST00000397016,ENSP00000380211
ENST00000409085,ENSP00000386456
ENST00000267113,ENSP00000267113
ENST00000556222,ENSP00000451678
ENST00000393537,ENSP00000377170
ENST00000301887,ENSP00000301887
ENST00000493875,ENSP00000434696
ENST00000337057,ENSP00000338481
ENST00000407997,ENSP00000385057
ENST00000338950,ENSP00000344718
ENST00000263713,ENSP00000263713
ENST00000276393,ENSP00000276393
ENST00000295548,ENSP00000295548
ENST00000339360,ENSP00000340454
ENST00000217182,ENSP00000217182
ENST00000341865,ENSP00000341368
ENST00000426395,ENSP00000410798
ENST00000357700,ENSP00000350331
ENST00000216416,ENSP00000216416
ENST00000420239,ENSP00000406581
ENST00000370371,ENSP00000359397
ENST00000378912,ENSP00000368192
ENST00000483233,ENSP00000420065
ENST00000459912,ENSP00000433358
ENST00000636183,ENSP00000490181
ENST00000393274,ENSP00000376955
ENST00000300714,ENSP00000300714
ENST00000482687,ENSP00000419289
ENST00000391835,ENSP00000375711
ENST00000370368,ENSP00000359394
ENST00000327705,ENSP00000330200
ENST00000544658,ENSP00000438561
ENST00000004531,ENSP00000004531
ENST00000318934,ENSP00000321731
ENST00000406935,ENSP00000383899
ENST00000611800,ENSP00000478780
ENST00000506757,ENSP00000424424
ENST00000332312,ENSP00000332806
ENST00000230901,ENSP00000230901
ENST00000435907,ENSP00000402394
ENST00000398073,ENSP00000381148
ENST00000370830,ENSP00000359866
ENST00000673382,ENSP00000500743
ENST00000447569,ENSP00000408661
ENST00000617316,ENSP00000482568
ENST00000464632,ENSP00000418069
ENST00000367679,ENSP00000356652
ENST00000652159,ENSP00000499025
ENST00000336034,ENSP00000336972
ENST00000394899,ENSP00000378359
ENST00000442325,ENSP00000414851
ENST00000418814,ENSP00000410768
ENST00000588408,ENSP00000465204
ENST00000316623,ENSP00000325527
ENST00000276737,ENSP00000276737
ENST00000503329,ENSP00000427418
ENST00000304195,ENSP00000303508
ENST00000371634,ENSP00000360697
ENST00000332290,ENSP00000346931
ENST00000549989,ENSP00000446614
ENST00000259053,ENSP00000259053
ENST00000529246,ENSP00000434602
ENST00000378079,ENSP00000367319
ENST00000375537,ENSP00000364687
ENST00000303071,ENSP00000307143
ENST00000258738,ENSP00000258738
ENST00000391831,ENSP00000375707
ENST00000375135,ENSP00000364277
ENST00000610579,ENSP00000484952
ENST00000274547,ENSP00000274547
ENST00000494857,ENSP00000419140
ENST00000443124,ENSP00000393722
ENST00000305747,ENSP00000306579
ENST00000537691,ENSP00000440077
ENST00000455319,ENSP00000403873
ENST00000342280,ENSP00000343676
ENST00000420661,ENSP00000398581
ENST00000414869,ENSP00000410348
ENST00000351393,ENSP00000257191
ENST00000554396,ENSP00000451621
ENST00000618155,ENSP00000479243
ENST00000276241,ENSP00000276241
ENST00000370944,ENSP00000359982
ENST00000392884,ENSP00000376622
ENST00000370253,ENSP00000359275
ENST00000328698,ENSP00000333234
ENST00000256759,ENSP00000256759
ENST00000392590,ENSP00000376369
ENST00000369805,ENSP00000358820
ENST00000344537,ENSP00000341680
ENST00000358232,ENSP00000350967
ENST00000499810,ENSP00000421288
ENST00000266037,ENSP00000266037
ENST00000425346,ENSP00000400454
ENST00000525271,ENSP00000432803
ENST00000393276,ENSP00000376957
ENST00000482016,ENSP00000420374
ENST00000354550,ENSP00000346557
ENST00000407559,ENSP00000384290
ENST00000361603,ENSP00000354505
ENST00000381163,ENSP00000370555
ENST00000262455,ENSP00000262455
ENST00000376911,ENSP00000366109
ENST00000379893,ENSP00000369223
ENST00000317683,ENSP00000410007
ENST00000368176,ENSP00000357158
ENST00000647584,ENSP00000497230
ENST00000423854,ENSP00000391202
ENST00000395425,ENSP00000378815
ENST00000491209,ENSP00000425424
ENST00000375071,ENSP00000364212
ENST00000495008,ENSP00000418871
ENST00000326153,ENSP00000316598
ENST00000399173,ENSP00000382126
ENST00000216367,ENSP00000216367
ENST00000266070,ENSP00000266070
ENST00000548342,ENSP00000447907
ENST00000613570,ENSP00000479414
ENST00000380584,ENSP00000369958
ENST00000306145,ENSP00000304826
ENST00000282570,ENSP00000282570
ENST00000617767,ENSP00000478878
ENST00000380573,ENSP00000369947
ENST00000409237,ENSP00000387239
ENST00000595337,ENSP00000470082
ENST00000457474,ENSP00000391813
ENST00000529064,ENSP00000435386
ENST00000618655,ENSP00000481912
ENST00000203556,ENSP00000203556
ENST00000392219,ENSP00000376053
ENST00000674311,ENSP00000501452
ENST00000366540,ENSP00000355498
ENST00000443026,ENSP00000406730
ENST00000379449,ENSP00000368762
ENST00000380582,ENSP00000369956
ENST00000611713,ENSP00000482196
ENST00000338379,ENSP00000341214
ENST00000373652,ENSP00000362756
ENST00000511604,ENSP00000423811
ENST00000343959,ENSP00000342790
ENST00000510408,ENSP00000426997
ENST00000542090,ENSP00000444704
ENST00000568000,ENSP00000455785
ENST00000429078,ENSP00000394301
ENST00000543770,ENSP00000437577
ENST00000264935,ENSP00000264935
ENST00000646187,ENSP00000494361
ENST00000557354,ENSP00000450531
ENST00000307630,ENSP00000306330
ENST00000621179,ENSP00000492273
ENST00000465003,ENSP00000419430
ENST00000380654,ENSP00000370029
ENST00000370383,ENSP00000359410
ENST00000646140,ENSP00000494024
ENST00000672535,ENSP00000499872
ENST00000442697,ENSP00000404381
ENST00000285046,ENSP00000285046
ENST00000298808,ENSP00000298808
ENST00000617881,ENSP00000479410
ENST00000309268,ENSP00000339053
ENST00000367549,ENSP00000356520
ENST00000611781,ENSP00000477963
ENST00000326529,ENSP00000320672
ENST00000244336,ENSP00000244336
ENST00000372062,ENSP00000361132
ENST00000536612,ENSP00000445114
ENST00000564845,ENSP00000455307
ENST00000368368,ENSP00000357352
ENST00000541107,ENSP00000442357
ENST00000394005,ENSP00000377573
ENST00000417689,ENSP00000394452
ENST00000256319,ENSP00000256319
ENST00000369031,ENSP00000358027
ENST00000543733,ENSP00000443566
ENST00000634683,ENSP00000489612
ENST00000354650,ENSP00000346671
ENST00000382548,ENSP00000371988
ENST00000393638,ENSP00000377255
ENST00000237653,ENSP00000237653
ENST00000278353,ENSP00000278353
ENST00000427569,ENSP00000400870
ENST00000395297,ENSP00000378710
ENST00000445642,ENSP00000394013
ENST00000379819,ENSP00000369147
ENST00000563934,ENSP00000454762
ENST00000517847,ENSP00000429954
ENST00000566029,ENSP00000457466
ENST00000439351,ENSP00000414398
ENST00000392859,ENSP00000376599
ENST00000221466,ENSP00000221466
ENST00000469022,ENSP00000487223
ENST00000338432,ENSP00000341044
ENST00000426543,ENSP00000403044
ENST00000366615,ENSP00000355574
ENST00000238618,ENSP00000238618
ENST00000624234,ENSP00000485663
ENST00000368128,ENSP00000357110
ENST00000342879,ENSP00000344254
ENST00000368192,ENSP00000357175
ENST00000624120,ENSP00000485300
ENST00000376215,ENSP00000365388
ENST00000424512,ENSP00000410663
ENST00000393959,ENSP00000377531
ENST00000308768,ENSP00000311202
ENST00000619213,ENSP00000480376
ENST00000411749,ENSP00000414196
ENST00000401924,ENSP00000385721
ENST00000297436,ENSP00000297436
ENST00000283946,ENSP00000283946
ENST00000322886,ENSP00000323246
ENST00000462833,ENSP00000419361
ENST00000358635,ENSP00000351458
ENST00000546711,ENSP00000450342
ENST00000673487,ENSP00000500943
ENST00000262970,ENSP00000262970
ENST00000614050,ENSP00000477788
ENST00000619536,ENSP00000483054
ENST00000382021,ENSP00000371451
ENST00000294401,ENSP00000294401
ENST00000326786,ENSP00000327316
ENST00000361499,ENSP00000354913
ENST00000221665,ENSP00000221665
ENST00000536549,ENSP00000445622
ENST00000354901,ENSP00000346977
ENST00000515480,ENSP00000423341
ENST00000254900,ENSP00000254900
ENST00000521871,ENSP00000428646
ENST00000379221,ENSP00000368523
ENST00000448616,ENSP00000414501
ENST00000535753,ENSP00000440103
ENST00000376434,ENSP00000365617
ENST00000346177,ENSP00000344002
ENST00000391833,ENSP00000375709
ENST00000306796,ENSP00000303515
ENST00000326765,ENSP00000324277
ENST00000622495,ENSP00000483508
ENST00000356018,ENSP00000348300
ENST00000308736,ENSP00000311135
ENST00000539565,ENSP00000446313
ENST00000396811,ENSP00000380026
ENST00000469520,ENSP00000446828
ENST00000403106,ENSP00000385981
ENST00000242108,ENSP00000242108
ENST00000412678,ENSP00000391409
ENST00000373256,ENSP00000362353
ENST00000295685,ENSP00000295685
ENST00000319153,ENSP00000316053
ENST00000288078,ENSP00000288078
ENST00000366850,ENSP00000355815
ENST00000294360,ENSP00000294360
ENST00000369049,ENSP00000358045
ENST00000672846,ENSP00000500396
ENST00000395700,ENSP00000379052
ENST00000393157,ENSP00000376864
ENST00000216338,ENSP00000216338
ENST00000333496,ENSP00000329171
ENST00000541428,ENSP00000437864
ENST00000542824,ENSP00000443800
ENST00000366613,ENSP00000355572
ENST00000393277,ENSP00000376958
ENST00000361852,ENSP00000354551
ENST00000504110,ENSP00000485697
ENST00000537097,ENSP00000445683
ENST00000380872,ENSP00000370254
ENST00000525591,ENSP00000437115
ENST00000672519,ENSP00000500320
ENST00000375403,ENSP00000364552
ENST00000348946,ENSP00000216123
ENST00000261692,ENSP00000261692
ENST00000392687,ENSP00000376453
ENST00000369809,ENSP00000358824
ENST00000514509,ENSP00000427574
ENST00000374492,ENSP00000363616
ENST00000344935,ENSP00000343900
ENST00000369047,ENSP00000358043
ENST00000263278,ENSP00000263278
ENST00000525077,ENSP00000435299
ENST00000356591,ENSP00000348998
ENST00000266014,ENSP00000266014
ENST00000406752,ENSP00000384139
ENST00000507152,ENSP00000484618
ENST00000447540,ENSP00000396345
ENST00000332231,ENSP00000327694
ENST00000353187,ENSP00000226840
ENST00000646368,ENSP00000494204
ENST00000373347,ENSP00000362444
ENST00000480798,ENSP00000420384
ENST00000315286,ENSP00000323782
ENST00000281623,ENSP00000281623
ENST00000375110,ENSP00000364251
ENST00000376217,ENSP00000365390
ENST00000352151,ENSP00000344311
ENST00000394689,ENSP00000378181
ENST00000645359,ENSP00000494138
ENST00000588572,ENSP00000467959
ENST00000455976,ENSP00000405160
ENST00000234170,ENSP00000234170
ENST00000368547,ENSP00000357535
ENST00000356135,ENSP00000348454
ENST00000398806,ENSP00000381786
ENST00000395343,ENSP00000378752
ENST00000272133,ENSP00000272133
ENST00000431601,ENSP00000403552
ENST00000295701,ENSP00000295701
ENST00000359984,ENSP00000353073
ENST00000358350,ENSP00000351113
ENST00000650354,ENSP00000498115
ENST00000506545,ENSP00000422855
ENST00000512314,ENSP00000427500
ENST00000603300,ENSP00000475084
ENST00000343366,ENSP00000341302
ENST00000572488,ENSP00000458501
ENST00000306243,ENSP00000307297
ENST00000457062,ENSP00000409201
ENST00000354321,ENSP00000346280
ENST00000378043,ENSP00000367282
ENST00000306390,ENSP00000302621
ENST00000263408,ENSP00000263408
ENST00000369807,ENSP00000358822
ENST00000274576,ENSP00000274576
ENST00000423817,ENSP00000393848
ENST00000489090,ENSP00000489859
ENST00000317697,ENSP00000320893
ENST00000344257,ENSP00000341167
ENST00000524983,ENSP00000436881
ENST00000628433,ENSP00000485809
ENST00000348616,ENSP00000339390
ENST00000380553,ENSP00000369926
ENST00000449493,ENSP00000391234
ENST00000476858,ENSP00000419042
ENST00000325888,ENSP00000327145
ENST00000251076,ENSP00000251076
ENST00000454309,ENSP00000413496
ENST00000372153,ENSP00000361226
ENST00000395906,ENSP00000379242
ENST00000342314,ENSP00000343064
ENST00000310127,ENSP00000311336
ENST00000596731,ENSP00000468969
ENST00000361361,ENSP00000354958
ENST00000644920,ENSP00000496652
ENST00000617897,ENSP00000484078
ENST00000331256,ENSP00000327557
ENST00000377577,ENSP00000366800
ENST00000438911,ENSP00000387426
ENST00000336199,ENSP00000336943
ENST00000349129,ENSP00000195654
ENST00000448228,ENSP00000407067
ENST00000330194,ENSP00000328698
ENST00000648046,ENSP00000496913
ENST00000425753,ENSP00000398803
ENST00000652021,ENSP00000499067
ENST00000344604,ENSP00000344758
ENST00000368678,ENSP00000357667
ENST00000553118,ENSP00000447465
ENST00000221418,ENSP00000221418
ENST00000380562,ENSP00000369936
ENST00000229030,ENSP00000229030
ENST00000404241,ENSP00000384587
ENST00000391832,ENSP00000375708
ENST00000357036,ENSP00000349540
ENST00000388820,ENSP00000373472
ENST00000331890,ENSP00000330098
ENST00000587955,ENSP00000465387
ENST00000575430,ENSP00000461152
ENST00000233084,ENSP00000233084
ENST00000391985,ENSP00000375845
ENST00000480876,ENSP00000479697
ENST00000360019,ENSP00000353116
ENST00000418577,ENSP00000391209
ENST00000509793,ENSP00000424316
ENST00000326446,ENSP00000315357
ENST00000613024,ENSP00000483859
ENST00000512332,ENSP00000424853
ENST00000424149,ENSP00000414647
ENST00000378763,ENSP00000368039
ENST00000644603,ENSP00000494390
ENST00000652466,ENSP00000498286
ENST00000545399,ENSP00000444688
ENST00000274457,ENSP00000274457
ENST00000289382,ENSP00000289382
ENST00000510861,ENSP00000421828
ENST00000359856,ENSP00000352918
ENST00000565316,ENSP00000456117
ENST00000261491,ENSP00000261491
ENST00000294742,ENSP00000294742
ENST00000395340,ENSP00000378749
ENST00000392801,ENSP00000376549
ENST00000265028,ENSP00000265028
ENST00000449909,ENSP00000400855
ENST00000374360,ENSP00000363480
ENST00000361314,ENSP00000354677
ENST00000357336,ENSP00000349891
ENST00000330622,ENSP00000328187
ENST00000430265,ENSP00000400259
ENST00000400128,ENSP00000382993
ENST00000413800,ENSP00000400451
ENST00000633782,ENSP00000487640
ENST00000376438,ENSP00000365621
ENST00000358292,ENSP00000351039
ENST00000591680,ENSP00000467556
ENST00000429192,ENSP00000391129
ENST00000443902,ENSP00000393856
ENST00000528368,ENSP00000431140
ENST00000521711,ENSP00000430414
ENST00000487273,ENSP00000419446
ENST00000394166,ENSP00000377721
ENST00000514111,ENSP00000426404
ENST00000510636,ENSP00000424565
ENST00000336665,ENSP00000338378
ENST00000265171,ENSP00000265171
ENST00000449131,ENSP00000399709
ENST00000602533,ENSP00000473551
ENST00000374003,ENSP00000363115
ENST00000389204,ENSP00000373856
ENST00000543779,ENSP00000441858
ENST00000316169,ENSP00000322191
ENST00000408927,ENSP00000386153
ENST00000645831,ENSP00000493906
ENST00000368115,ENSP00000357097
ENST00000288266,ENSP00000288266
ENST00000166139,ENSP00000166139
ENST00000321990,ENSP00000313171
ENST00000229328,ENSP00000229328
ENST00000335110,ENSP00000335169
ENST00000515655,ENSP00000426917
ENST00000304032,ENSP00000307634
ENST00000254528,ENSP00000254528
ENST00000291715,ENSP00000291715
ENST00000350210,ENSP00000307128
ENST00000375078,ENSP00000364219
ENST00000504467,ENSP00000423604
ENST00000328788,ENSP00000328615
ENST00000398956,ENSP00000381929
ENST00000373304,ENSP00000362401
ENST00000341105,ENSP00000345681
ENST00000337103,ENSP00000337174
ENST00000357971,ENSP00000350655
ENST00000373693,ENSP00000362797
ENST00000614677,ENSP00000478313
ENST00000635115,ENSP00000489327
ENST00000315013,ENSP00000323377
ENST00000279488,ENSP00000279488
ENST00000379567,ENSP00000368886
ENST00000626874,ENSP00000486629
ENST00000522603,ENSP00000436188
ENST00000467331,ENSP00000418733
ENST00000322937,ENSP00000313809
ENST00000458657,ENSP00000420716
ENST00000409163,ENSP00000387038
ENST00000277865,ENSP00000277865
ENST00000620783,ENSP00000484950
ENST00000295225,ENSP00000295225
ENST00000672339,ENSP00000500343
ENST00000397809,ENSP00000380911
ENST00000376062,ENSP00000365230
ENST00000371311,ENSP00000360360
ENST00000557386,ENSP00000451845
ENST00000446090,ENSP00000414906
ENST00000624932,ENSP00000485302
ENST00000263674,ENSP00000263674
ENST00000591773,ENSP00000467437
ENST00000434935,ENSP00000411148
ENST00000409386,ENSP00000386420
ENST00000565914,ENSP00000455723
ENST00000307677,ENSP00000302564
ENST00000612277,ENSP00000479939
ENST00000491049,ENSP00000425252
ENST00000389622,ENSP00000374273
ENST00000372802,ENSP00000361888
ENST00000400165,ENSP00000383029
ENST00000430971,ENSP00000414880
ENST00000672935,ENSP00000500806
ENST00000372539,ENSP00000361617
ENST00000378569,ENSP00000367832
ENST00000402217,ENSP00000384965
ENST00000270172,ENSP00000270172
ENST00000549811,ENSP00000449275
ENST00000630422,ENSP00000486482
ENST00000261783,ENSP00000261783
ENST00000400169,ENSP00000383033
ENST00000262932,ENSP00000262932
ENST00000374299,ENSP00000363417
ENST00000383831,ENSP00000373342
ENST00000545581,ENSP00000440602
ENST00000220592,ENSP00000220592
ENST00000274695,ENSP00000274695
ENST00000563710,ENSP00000490517
ENST00000297979,ENSP00000297979
ENST00000335247,ENSP00000334128
ENST00000612690,ENSP00000484421
ENST00000222982,ENSP00000222982
ENST00000358543,ENSP00000351345
ENST00000619133,ENSP00000483985
ENST00000344373,ENSP00000340758
ENST00000425248,ENSP00000402346
ENST00000330106,ENSP00000328336
ENST00000359273,ENSP00000352219
ENST00000319340,ENSP00000317404
ENST00000368124,ENSP00000357106
ENST00000353665,ENSP00000338970
ENST00000383088,ENSP00000372566
ENST00000642645,ENSP00000495316
ENST00000361384,ENSP00000355185
ENST00000341516,ENSP00000341351
ENST00000369153,ENSP00000358149
ENST00000419234,ENSP00000403524
ENST00000370748,ENSP00000359784
ENST00000395911,ENSP00000379247
ENST00000389857,ENSP00000374507
ENST00000335847,ENSP00000338276
ENST00000318003,ENSP00000313601
ENST00000417307,ENSP00000406145
ENST00000356275,ENSP00000348620
ENST00000410006,ENSP00000387252
ENST00000396618,ENSP00000379862
ENST00000360359,ENSP00000353518
ENST00000612884,ENSP00000484390
ENST00000468918,ENSP00000417805
ENST00000643575,ENSP00000494838
ENST00000307823,ENSP00000308268
ENST00000547347,ENSP00000446908
ENST00000407249,ENSP00000464036
ENST00000290921,ENSP00000290921
ENST00000532798,ENSP00000457511
ENST00000373760,ENSP00000362865
ENST00000617546,ENSP00000481782
ENST00000620385,ENSP00000482081
ENST00000225927,ENSP00000225927
ENST00000317151,ENSP00000314006
ENST00000412366,ENSP00000406494
ENST00000635964,ENSP00000490220
ENST00000582621,ENSP00000461947
ENST00000357948,ENSP00000350632
ENST00000409764,ENSP00000387279
ENST00000325222,ENSP00000326804
ENST00000634648,ENSP00000489328
ENST00000571812,ENSP00000461558
ENST00000255465,ENSP00000255465
ENST00000372695,ENSP00000361780
ENST00000374094,ENSP00000363207
ENST00000291554,ENSP00000291554
ENST00000394884,ENSP00000378348
ENST00000403299,ENSP00000384570
ENST00000339269,ENSP00000341840
ENST00000337195,ENSP00000338615
ENST00000280758,ENSP00000280758
ENST00000629482,ENSP00000486197
ENST00000613549,ENSP00000482950
ENST00000339480,ENSP00000345868
ENST00000606017,ENSP00000475625
ENST00000672086,ENSP00000500643
ENST00000374165,ENSP00000363280
ENST00000216756,ENSP00000216756
ENST00000307149,ENSP00000305442
ENST00000424236,ENSP00000411251
ENST00000373671,ENSP00000362775
ENST00000295055,ENSP00000295055
ENST00000334681,ENSP00000335657
ENST00000378378,ENSP00000367629
ENST00000535898,ENSP00000445062
ENST00000404843,ENSP00000383920
ENST00000620212,ENSP00000478558
ENST00000368069,ENSP00000357048
ENST00000064724,ENSP00000064724
ENST00000411419,ENSP00000410474
ENST00000275016,ENSP00000275016
